No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
5,54,20.9329,176.999,2.07505,1.90541,865.154,193.435,4.26067,-9.63515,21386,326.491,1,1,1,2,3,0
5,55,21.2808,177.505,1.86128,1.89103,914.223,161.929,-7.8228,1.10983,20183.8,279.426,1,1,1,2,3,0
5,56,21.1944,176.63,2.22639,2.30091,654.072,160.709,-1.96813,3.81675,20945.7,287.728,1,1,1,2,3,0
5,57,22.0374,176.719,2.21196,2.20264,651.832,124.09,-4.18728,-10.1549,19831,241.935,1,1,1,2,3,0
5,58,22.5901,176.411,2.00077,1.817,863.487,126.517,-6.51125,-2.34804,19677.8,245.822,1,1,1,2,1,0
5,59,22.2954,176.534,2.02484,1.93828,804.586,117.054,-2.41393,-4.52672,19657.3,237.175,1,1,1,1,1,0
5,60,22.0007,176.656,2.0489,2.05957,745.686,107.591,1.6834,-6.7054,19636.8,228.527,1,1,1,1,1,0
5,61,22.1936,176.629,1.85858,2.10109,708.02,119.363,4.52212,-2.5017,17302.3,227.743,1,1,1,1,1,0
5,62,22.3865,176.602,1.66827,2.14262,670.354,131.134,7.36085,1.70201,14967.9,226.959,1,1,1,1,1,0
5,63,22.6158,176.971,1.61016,1.92483,807.399,148.674,5.24975,-3.79222,15542.5,250.03,1,1,2,3,4,0
5,64,21.7059,176.751,2.28447,1.93932,973.925,239.154,28.2759,-7.50121,26824.9,403.751,1,1,2,3,4,0
5,65,23.2433,177.13,2.02987,1.65982,509.357,189.332,14.0962,-17.9541,10792.8,254.077,1,1,2,3,4,0
5,66,23.0995,176.534,2.12516,1.90694,713.548,257.896,9.99119,-14.4159,18053.4,362.414,1,1,2,3,4,0
5,67,23.7279,176.937,1.90846,2.30007,685.387,182.056,-4.05835,-17.0464,18718.5,310.207,1,1,2,3,4,0
5,68,24.5677,176.823,2.2756,2.12831,928.321,394.256,-0.908066,-32.5658,30259.7,586.047,1,2,3,4,5,0
5,69,22.4602,176.871,2.14669,2.35485,870.919,315.506,45.0137,-34.2882,29403.6,500.87,1,2,3,4,5,0
5,70,25.606,175.891,3.35654,2.25794,1389.39,205.38,-11.0663,-5.93147,63350.1,592.183,1,2,3,4,5,0
